fips,county_population_16gr,2004-2020_dem_wins,name,State,Votes,Abbreviation,state_population,elec_vote_proportion
50027,46404,4,Windsor County,vermont,3,VT,623960,0.223110456
51001,26556,0,Accomack County,virginia,13,VA,8525660,0.040492818
51003,88029,4,Albemarle County,virginia,13,VA,8525660,0.134227379
51005,12733,0,Alleghany County,virginia,13,VA,8525660,0.019415388
51007,10437,0,Amelia County,virginia,13,VA,8525660,0.015914428
51009,26306,0,Amherst County,virginia,13,VA,8525660,0.040111616
51011,12722,0,Appomattox County,virginia,13,VA,8525660,0.019398615
51013,195728,4,Arlington County,virginia,13,VA,8525660,0.298447745
51015,62511,0,Augusta County,virginia,13,VA,8525660,0.095317313
51017,3625,0,Bath County,virginia,13,VA,8525660,0.005527431
51019,64708,0,Bedford County,virginia,13,VA,8525660,0.098667317
51021,5488,0,Bland County,virginia,13,VA,8525660,0.00836815
51023,27702,0,Botetourt County,virginia,13,VA,8525660,0.042240249
51025,14079,4,Brunswick County,virginia,13,VA,8525660,0.021467781
51027,18351,1,Buchanan County,virginia,13,VA,8525660,0.027981763
51029,14283,2,Buckingham County,virginia,13,VA,8525660,0.021778842
51031,45576,0,Campbell County,virginia,13,VA,8525660,0.069494678
51033,24095,2,Caroline County,virginia,13,VA,8525660,0.036740264
51035,24689,0,Carroll County,virginia,13,VA,8525660,0.037646
51036,6065,4,Charles City County,virginia,13,VA,8525660,0.009247964
51037,9631,0,Charlotte County,virginia,13,VA,8525660,0.014685432
51041,271785,0,Chesterfield County,virginia,13,VA,8525660,0.414420115
51043,11821,0,Clarke County,virginia,13,VA,8525660,0.018024763
51045,4234,0,Craig County,virginia,13,VA,8525660,0.00645604
51047,40044,0,Culpeper County,virginia,13,VA,8525660,0.061059437
51049,8202,0,Cumberland County,virginia,13,VA,8525660,0.01250648
51051,12256,1,Dickenson County,virginia,13,VA,8525660,0.018688055
51053,23323,0,Dinwiddie County,virginia,13,VA,8525660,0.035563112
51057,9032,2,Essex County,virginia,13,VA,8525660,0.013772072
51059,905295,4,Fairfax County,virginia,13,VA,8525660,1.380401635
51061,55389,0,Fauquier County,virginia,13,VA,8525660,0.084457626
51063,13091,0,Floyd County,virginia,13,VA,8525660,0.01996127
51065,21868,0,Fluvanna County,virginia,13,VA,8525660,0.033344515
51067,46875,0,Franklin County,virginia,13,VA,8525660,0.071475405
51069,69054,0,Frederick County,virginia,13,VA,8525660,0.105294136
51071,13716,0,Giles County,virginia,13,VA,8525660,0.020914275
51073,30835,0,Gloucester County,virginia,13,VA,8525660,0.047017474
51075,19285,0,Goochland County,virginia,13,VA,8525660,0.029405935
51077,13363,0,Grayson County,virginia,13,VA,8525660,0.020376018
51079,15311,0,Greene County,virginia,13,VA,8525660,0.023346345
51081,9903,4,Greensville County,virginia,13,VA,8525660,0.01510018
51083,28456,0,Halifax County,virginia,13,VA,8525660,0.043389955
51085,85246,0,Hanover County,virginia,13,VA,8525660,0.129983837
51087,261230,3,Henrico County,virginia,13,VA,8525660,0.39832576
51089,42523,0,Henry County,virginia,13,VA,8525660,0.064839438
51091,1972,0,Highland County,virginia,13,VA,8525660,0.003006923
51093,29951,0,Isle of Wight County,virginia,13,VA,8525660,0.045669543
51095,61677,0,James City County,virginia,13,VA,8525660,0.094045622
51097,5903,1,King and Queen County,virginia,13,VA,8525660,0.009000945
51099,20437,0,King George County,virginia,13,VA,8525660,0.031162514
51101,13348,0,King William County,virginia,13,VA,8525660,0.020353146
51103,9322,0,Lancaster County,virginia,13,VA,8525660,0.014214266
51105,20127,0,Lee County,virginia,13,VA,8525660,0.030689823
51107,295105,3,Loudoun County,virginia,13,VA,8525660,0.449978653
51109,29475,0,Louisa County,virginia,13,VA,8525660,0.044943735
51111,10227,0,Lunenburg County,virginia,13,VA,8525660,0.015594218
51113,10714,0,Madison County,virginia,13,VA,8525660,0.0163368
51115,7886,0,Mathews County,virginia,13,VA,8525660,0.012024641
51117,25637,0,Mecklenburg County,virginia,13,VA,8525660,0.039091519
51119,9116,0,Middlesex County,virginia,13,VA,8525660,0.013900156
51121,84723,2,Montgomery County,virginia,13,VA,8525660,0.129186362
51125,12331,3,Nelson County,virginia,13,VA,8525660,0.018802415
51127,17673,0,New Kent County,virginia,13,VA,8525660,0.026947943
51131,9769,4,Northampton County,virginia,13,VA,8525660,0.014895856
51133,10544,0,Northumberland County,virginia,13,VA,8525660,0.016077582
51135,12799,0,Nottoway County,virginia,13,VA,8525660,0.019516026
51137,28915,0,Orange County,virginia,13,VA,8525660,0.044089842
51139,19544,0,Page County,virginia,13,VA,8525660,0.02980086
51141,15006,0,Patrick County,virginia,13,VA,8525660,0.022881278
51143,51177,0,Pittsylvania County,virginia,13,VA,8525660,0.078035132
51145,24356,0,Powhatan County,virginia,13,VA,8525660,0.037138239
51147,19687,4,Prince Edward County,virginia,13,VA,8525660,0.030018908
51149,30655,0,Prince George County,virginia,13,VA,8525660,0.046743009
51153,349956,3,Prince William County,virginia,13,VA,8525660,0.533615931
51155,28884,0,Pulaski County,virginia,13,VA,8525660,0.044042573
51157,6274,0,Rappahannock County,virginia,13,VA,8525660,0.009566649
51159,7487,0,Richmond County,virginia,13,VA,8525660,0.011416242
51161,77242,0,Roanoke County,virginia,13,VA,8525660,0.117779269
51163,19174,0,Rockbridge County,virginia,13,VA,8525660,0.029236681
51165,64748,0,Rockingham County,virginia,13,VA,8525660,0.09872831
51167,22648,0,Russell County,virginia,13,VA,8525660,0.034533866
51169,18305,0,Scott County,virginia,13,VA,8525660,0.027911622
51171,35210,0,Shenandoah County,virginia,13,VA,8525660,0.053688512
51173,25629,0,Smyth County,virginia,13,VA,8525660,0.039079321
51175,14838,0,Southampton County,virginia,13,VA,8525660,0.022625111
51177,103549,0,Spotsylvania County,virginia,13,VA,8525660,0.15789241
51179,112878,0,Stafford County,virginia,13,VA,8525660,0.172117349
51181,5509,4,Surry County,virginia,13,VA,8525660,0.008400171
51183,9787,4,Sussex County,virginia,13,VA,8525660,0.014923302
51185,34496,0,Tazewell County,virginia,13,VA,8525660,0.052599799
51187,31887,0,Warren County,virginia,13,VA,8525660,0.048621573
51191,45535,0,Washington County,virginia,13,VA,8525660,0.069432161
51193,14687,2,Westmoreland County,virginia,13,VA,8525660,0.022394864
51195,31775,0,Wise County,virginia,13,VA,8525660,0.048450794
51197,23890,0,Wythe County,virginia,13,VA,8525660,0.036427678
51199,53658,0,York County,virginia,13,VA,8525660,0.081818182
51510,131356,4,Alexandria city,virginia,13,VA,8525660,0.200292763
51520,13682,0,Bristol city,virginia,13,VA,8525660,0.020862432
51530,5179,0,Buena Vista city,virginia,13,VA,8525660,0.007896984
51540,40512,4,Charlottesville city,virginia,13,VA,8525660,0.061773047
51550,188398,2,Chesapeake city,virginia,13,VA,8525660,0.287270898
51570,13829,0,Colonial Heights city,virginia,13,VA,8525660,0.021086579
51580,4554,3,Covington city,virginia,13,VA,8525660,0.006943979
51590,33064,4,Danville city,virginia,13,VA,8525660,0.050416273
51595,4067,4,Emporia city,virginia,13,VA,8525660,0.006201397
51600,18874,4,Fairfax city,virginia,13,VA,8525660,0.028779238
51610,11027,4,Falls Church city,virginia,13,VA,8525660,0.016814065
51620,6165,4,Franklin city,virginia,13,VA,8525660,0.009400445
51630,23148,4,Fredericksburg city,virginia,13,VA,8525660,0.03529627
51640,5184,0,Galax city,virginia,13,VA,8525660,0.007904608
51650,109353,4,Hampton city,virginia,13,VA,8525660,0.166742399
51660,45417,3,Harrisonburg city,virginia,13,VA,8525660,0.069252234
51670,17396,3,Hopewell city,virginia,13,VA,8525660,0.026525571
51678,6729,4,Lexington city,virginia,13,VA,8525660,0.010260437
51680,66873,0,Lynchburg city,virginia,13,VA,8525660,0.101968528
51683,31351,3,Manassas city,virginia,13,VA,8525660,0.047804276
51685,13078,3,Manassas Park city,virginia,13,VA,8525660,0.019941447
51690,9971,4,Martinsville city,virginia,13,VA,8525660,0.015203867
51700,141851,4,Newport News city,virginia,13,VA,8525660,0.21629563
51710,201040,4,Norfolk city,virginia,13,VA,8525660,0.306547528
51720,3081,0,Norton city,virginia,13,VA,8525660,0.004697935
51730,25358,4,Petersburg city,virginia,13,VA,8525660,0.038666097
51735,9847,0,Poquoson city,virginia,13,VA,8525660,0.015014791
51740,74973,4,Portsmouth city,virginia,13,VA,8525660,0.114319478
51750,16021,3,Radford city,virginia,13,VA,8525660,0.024428959
51760,190323,4,Richmond city,virginia,13,VA,8525660,0.290206154
51770,79379,4,Roanoke city,virginia,13,VA,8525660,0.121037785
51775,21022,0,Salem city,virginia,13,VA,8525660,0.032054527
51790,20240,3,Staunton city,virginia,13,VA,8525660,0.030862127
51800,70675,3,Suffolk city,virginia,13,VA,8525660,0.10776585
51810,361187,0,Virginia Beach city,virginia,13,VA,8525660,0.550741057
51820,17412,0,Waynesboro city,virginia,13,VA,8525660,0.026549968
51830,13588,4,Williamsburg city,virginia,13,VA,8525660,0.0207191
51840,22283,3,Winchester city,virginia,13,VA,8525660,0.033977311
53001,13390,0,Adams County,washington,12,WA,7530552,0.021337081
53003,18400,0,Asotin County,washington,12,WA,7530552,0.02932056
53005,150331,0,Benton County,washington,12,WA,7530552,0.239553754
53007,60196,0,Chelan County,washington,12,WA,7530552,0.095922849
53009,63886,2,Clallam County,washington,12,WA,7530552,0.101802896
53011,372129,3,Clark County,washington,12,WA,7530552,0.592990793
53013,3298,0,Columbia County,washington,12,WA,7530552,0.005255392
53015,85037,3,Cowlitz County,washington,12,WA,7530552,0.135507198
53017,32139,0,Douglas County,washington,12,WA,7530552,0.051213776
53019,6501,0,Ferry County,washington,12,WA,7530552,0.0103594
53021,65093,0,Franklin County,washington,12,WA,7530552,0.103726261
53023,1795,0,Garfield County,washington,12,WA,7530552,0.002860348
53025,70039,0,Grant County,washington,12,WA,7530552,0.111607755
53027,59488,3,Grays Harbor County,washington,12,WA,7530552,0.094794645
53029,69518,3,Island County,washington,12,WA,7530552,0.110777537
53031,27848,4,Jefferson County,washington,12,WA,7530552,0.04437603
53033,1794452,4,King County,washington,12,WA,7530552,2.859474843
53035,217237,4,Kitsap County,washington,12,WA,7530552,0.346169046
53037,38863,0,Kittitas County,washington,12,WA,7530552,0.061928528
53039,18007,1,Klickitat County,washington,12,WA,7530552,0.028694311
53041,63433,0,Lewis County,washington,12,WA,7530552,0.101081036
53043,8628,0,Lincoln County,washington,12,WA,7530552,0.013748793
53045,52889,3,Mason County,washington,12,WA,7530552,0.084279081
53047,33295,0,Okanogan County,washington,12,WA,7530552,0.053055872
53049,18640,3,Pacific County,washington,12,WA,7530552,0.029703002
53051,11192,0,Pend Oreille County,washington,12,WA,7530552,0.017834549
53053,692911,4,Pierce County,washington,12,WA,7530552,1.104159695
53055,14851,4,San Juan County,washington,12,WA,7530552,0.023665197
53057,101230,3,Skagit County,washington,12,WA,7530552,0.161310884
53059,9786,1,Skamania County,washington,12,WA,7530552,0.015594076
53061,637849,4,Snohomish County,washington,12,WA,7530552,1.01641792
53063,405537,0,Spokane County,washington,12,WA,7530552,0.646226731
53065,36168,0,Stevens County,washington,12,WA,7530552,0.057634022
53067,226692,4,Thurston County,washington,12,WA,7530552,0.36123567
53069,3643,1,Wahkiakum County,washington,12,WA,7530552,0.005805152
53071,48957,0,Walla Walla County,washington,12,WA,7530552,0.078013405
53073,182461,4,Whatcom County,washington,12,WA,7530552,0.290753188
53075,42565,2,Whitman County,washington,12,WA,7530552,0.067827697
53077,182907,0,Yakima County,washington,12,WA,7530552,0.291463893
54001,13649,0,Barbour County,west virginia,5,WV,1803077,0.037849188
54003,91219,0,Berkeley County,west virginia,5,WV,1803077,0.252953701
54005,18130,2,Boone County,west virginia,5,WV,1803077,0.050275169
54007,11721,2,Braxton County,west virginia,5,WV,1803077,0.032502772
54009,18954,1,Brooke County,west virginia,5,WV,1803077,0.052560151
54011,77391,0,Cabell County,west virginia,5,WV,1803077,0.214608139
54013,5978,0,Calhoun County,west virginia,5,WV,1803077,0.016577218
54015,6962,0,Clay County,west virginia,5,WV,1803077,0.019305887
54017,7350,0,Doddridge County,west virginia,5,WV,1803077,0.020381825
54019,35638,1,Fayette County,west virginia,5,WV,1803077,0.098825508
54021,6977,0,Gilmer County,west virginia,5,WV,1803077,0.019347482
54023,9658,0,Grant County,west virginia,5,WV,1803077,0.026781995
54025,29087,0,Greenbrier County,west virginia,5,WV,1803077,0.08065934
54027,19410,0,Hampshire County,west virginia,5,WV,1803077,0.053824656
54029,24403,0,Hancock County,west virginia,5,WV,1803077,0.067670432
54031,11253,0,Hardy County,west virginia,5,WV,1803077,0.03120499
54033,54960,0,Harrison County,west virginia,5,WV,1803077,0.152406137
54035,23532,0,Jackson County,west virginia,5,WV,1803077,0.065255117
54037,45400,1,Jefferson County,west virginia,5,WV,1803077,0.125895899
54039,150849,0,Kanawha County,west virginia,5,WV,1803077,0.418309922
54041,13121,0,Lewis County,west virginia,5,WV,1803077,0.036385024
54043,16658,0,Lincoln County,west virginia,5,WV,1803077,0.046193257
54045,27271,1,Logan County,west virginia,5,WV,1803077,0.075623504
54047,15317,2,McDowell County,west virginia,5,WV,1803077,0.042474614
54049,46287,2,Marion County,west virginia,5,WV,1803077,0.128355583
54051,25884,0,Marshall County,west virginia,5,WV,1803077,0.071777301
54053,21846,0,Mason County,west virginia,5,WV,1803077,0.060579776
54055,49121,0,Mercer County,west virginia,5,WV,1803077,0.136214371
54057,22508,0,Mineral County,west virginia,5,WV,1803077,0.062415526
54059,19568,1,Mingo County,west virginia,5,WV,1803077,0.054262796
54061,90107,1,Monongalia County,west virginia,5,WV,1803077,0.249870083
54063,11065,0,Monroe County,west virginia,5,WV,1803077,0.030683659
54065,14835,0,Morgan County,west virginia,5,WV,1803077,0.04113801
54067,20499,0,Nicholas County,west virginia,5,WV,1803077,0.056844494
54069,35028,0,Ohio County,west virginia,5,WV,1803077,0.097133955
54071,5902,0,Pendleton County,west virginia,5,WV,1803077,0.016366467
54073,6284,0,Pleasants County,west virginia,5,WV,1803077,0.017425767
54075,7146,0,Pocahontas County,west virginia,5,WV,1803077,0.019816125
54077,27841,0,Preston County,west virginia,5,WV,1803077,0.077204135
54079,45521,0,Putnam County,west virginia,5,WV,1803077,0.126231437
54081,61345,0,Raleigh County,west virginia,5,WV,1803077,0.170111981
54083,23994,0,Randolph County,west virginia,5,WV,1803077,0.06653626
54085,8144,0,Ritchie County,west virginia,5,WV,1803077,0.022583617
54087,11348,0,Roane County,west virginia,5,WV,1803077,0.031468429
54089,10988,0,Summers County,west virginia,5,WV,1803077,0.030470135
54091,13857,0,Taylor County,west virginia,5,WV,1803077,0.03842598
54093,6037,0,Tucker County,west virginia,5,WV,1803077,0.016740827
54095,7318,0,Tyler County,west virginia,5,WV,1803077,0.020293088
54097,19986,0,Upshur County,west virginia,5,WV,1803077,0.055421926
54099,33011,0,Wayne County,west virginia,5,WV,1803077,0.091540738
54101,6927,2,Webster County,west virginia,5,WV,1803077,0.01920883
54103,12627,0,Wetzel County,west virginia,5,WV,1803077,0.035015144
54105,4724,0,Wirt County,west virginia,5,WV,1803077,0.013099829
54107,69158,0,Wood County,west virginia,5,WV,1803077,0.191777722
54109,17522,0,Wyoming County,west virginia,5,WV,1803077,0.048589162
55001,17514,3,Adams County,wisconsin,10,WI,5818049,0.030102875
55003,12566,4,Ashland County,wisconsin,10,WI,5818049,0.021598306
55005,36624,1,Barron County,wisconsin,10,WI,5818049,0.062948937
55007,12715,4,Bayfield County,wisconsin,10,WI,5818049,0.021854405
55009,206100,1,Brown County,wisconsin,10,WI,5818049,0.354242462
55011,10785,3,Buffalo County,wisconsin,10,WI,5818049,0.018537142
55013,12870,1,Burnett County,wisconsin,10,WI,5818049,0.022120817
55015,39357,1,Calumet County,wisconsin,10,WI,5818049,0.067646388
55017,51332,1,Chippewa County,wisconsin,10,WI,5818049,0.088228889
55019,25515,1,Clark County,wisconsin,10,WI,5818049,0.043854907
55021,46313,2,Columbia County,wisconsin,10,WI,5818049,0.079602286
55023,13315,3,Crawford County,wisconsin,10,WI,5818049,0.022885679
55025,437812,4,Dane County,wisconsin,10,WI,5818049,0.752506553
55027,71794,0,Dodge County,wisconsin,10,WI,5818049,0.123398754
55029,23616,2,Door County,wisconsin,10,WI,5818049,0.040590927
55031,35682,4,Douglas County,wisconsin,10,WI,5818049,0.061329838
55033,36801,3,Dunn County,wisconsin,10,WI,5818049,0.063253163
55035,84845,4,Eau Claire County,wisconsin,10,WI,5818049,0.145830673
55037,3703,0,Florence County,wisconsin,10,WI,5818049,0.006364677
55039,83183,0,Fond du Lac County,wisconsin,10,WI,5818049,0.142974045
55041,7392,2,Forest County,wisconsin,10,WI,5818049,0.01270529
55043,42220,3,Grant County,wisconsin,10,WI,5818049,0.072567282
55045,29603,4,Green County,wisconsin,10,WI,5818049,0.050881318
55047,15110,0,Green Lake County,wisconsin,10,WI,5818049,0.025970905
55049,18839,4,Iowa County,wisconsin,10,WI,5818049,0.03238027
55051,4980,2,Iron County,wisconsin,10,WI,5818049,0.00855957
55053,16542,3,Jackson County,wisconsin,10,WI,5818049,0.028432212
55055,68941,1,Jefferson County,wisconsin,10,WI,5818049,0.118495049
55057,21788,2,Juneau County,wisconsin,10,WI,5818049,0.03744898
55059,134343,3,Kenosha County,wisconsin,10,WI,5818049,0.230907302
55061,16554,1,Kewaunee County,wisconsin,10,WI,5818049,0.028452837
55063,97122,4,La Crosse County,wisconsin,10,WI,5818049,0.166932248
55065,13162,3,Lafayette County,wisconsin,10,WI,5818049,0.022622704
55067,15936,1,Langlade County,wisconsin,10,WI,5818049,0.027390625
55069,23381,2,Lincoln County,wisconsin,10,WI,5818049,0.040187011
55071,64901,1,Manitowoc County,wisconsin,10,WI,5818049,0.11155114
55073,108076,1,Marathon County,wisconsin,10,WI,5818049,0.185759866
55075,33805,1,Marinette County,wisconsin,10,WI,5818049,0.05810367
55077,12662,2,Marquette County,wisconsin,10,WI,5818049,0.021763309
55078,3282,4,Menominee County,wisconsin,10,WI,5818049,0.005641066
55079,746106,4,Milwaukee County,wisconsin,10,WI,5818049,1.282398962
55081,35483,1,Monroe County,wisconsin,10,WI,5818049,0.060987798
